"","date","P","Q"
"436",1958-12-12,0,2.3214125
"437",1958-12-13,0,2.185996875
"438",1958-12-14,0,2.10445729166667
"439",1958-12-15,5.80014276562106,1.99888427083333
"440",1958-12-16,0.628662406789857,1.96349166666667
"441",1958-12-17,3.18369516494075,1.85201666666667
"442",1958-12-18,0,1.843521875
"443",1958-12-19,2.42246344329383,1.77441020833333
"444",1958-12-20,0.628662406789857,1.693745
"445",1958-12-21,0.5,1.54869375
"446",1958-12-22,1.70990158366002,1.58928510416667
"447",1958-12-23,0.5,1.781089375
"448",1958-12-24,0.5,1.64933333333333
"449",1958-12-25,0,1.5176875
"450",1958-12-26,0,1.4127953125
"451",1958-12-27,0,1.34960416666667
"452",1958-12-28,0,1.340740625
"453",1958-12-29,0,1.36172395833333
"454",1958-12-30,0,1.409634375
"455",1958-12-31,0,1.40564166666667
"456",1959-01-01,0,1.37183020833333
"457",1959-01-02,24.3745656856875,1.47274479166667
"458",1959-01-03,1.33546180346996,1.57441770833333
"459",1959-01-04,7.81199688839191,1.59759395833333
"460",1959-01-05,1.70673157506866,1.65756458333333
"461",1959-01-06,0,1.66814010416667
"462",1959-01-07,0.8,1.636234375
"463",1959-01-08,0,1.58906833333333
"464",1959-01-09,0.5,1.55207385416667
"465",1959-01-10,0.3,1.50795614583333
"466",1959-01-11,0,1.43956458333333
"467",1959-01-12,0.437821050045771,1.32573333333333
"468",1959-01-13,0,1.36476510416667
"469",1959-01-14,0,1.32688645833333
"470",1959-01-15,6.28999213623279,1.34121354166667
"471",1959-01-16,25.1235417632528,2.94647833333333
"472",1959-01-17,0,28.752466875
"473",1959-01-18,0,8.83099
"474",1959-01-19,1.5,5.9389
"475",1959-01-20,0.5,4.93934791666667
"476",1959-01-21,37.268716969197,6.952339375
"477",1959-01-22,11.6024715700613,66.2456278125
"478",1959-01-23,0,28.9737761458333
"479",1959-01-24,2.18369516494075,13.6570347916667
"480",1959-01-25,2.3,9.74640291666667
"481",1959-01-26,0,7.49963822916667
"482",1959-01-27,1,6.14413895833333
"483",1959-01-28,0,5.4449059375
"484",1959-01-29,0,4.80933770833333
"485",1959-01-30,10.5951623268632,5.695604375
"486",1959-01-31,0,7.48752854166667
"487",1959-02-01,0,5.448750625
"488",1959-02-02,0,4.88696770833333
"489",1959-02-03,0,4.73543541666667
"490",1959-02-04,11.6547902075379,6.45265885416667
"491",1959-02-05,0.5,7.08759479166667
"492",1959-02-06,0.5,4.99231145833333
"493",1959-02-07,0,4.83085145833333
"494",1959-02-08,1.68369516494075,3.91482395833333
"495",1959-02-09,7.39029420677693,3.47363208333333
"496",1959-02-10,14.6140190138089,3.43043
"497",1959-02-11,8.39520918884337,3.26120760416667
"498",1959-02-12,0,2.87665229166667
"499",1959-02-13,2.20247157006126,3.01201291666667
"500",1959-02-14,9.02566866704239,3.09223604166667
"501",1959-02-15,14.6140190138089,2.87253614583333
"502",1959-02-16,0.334365540724714,2.677906875
"503",1959-02-17,0,2.69553020833333
"504",1959-02-18,7.55736252753286,2.68409833333333
"505",1959-02-19,2.18788764619984,2.71195114583333
"506",1959-02-20,0,2.43848510416667
"507",1959-02-21,2.38365703714692,2.39104447916667
"508",1959-02-22,0,2.32293291666667
"509",1959-02-23,3.45362975742868,2.3300096875
"510",1959-02-24,4.57020749509069,2.37496614583333
"511",1959-02-25,0,2.16406739583333
"512",1959-02-26,0,2.11567125
"513",1959-02-27,0,2.09500875
"514",1959-02-28,0,2.05850458333333
"515",1959-03-01,0,2.10926145833333
"516",1959-03-02,0,2.23360520833333
"517",1959-03-03,0.5,2.38269197916667
"518",1959-03-04,17.0403607975539,3.02098354166667
"519",1959-03-05,0,2.60222604166667
"520",1959-03-06,23.1437454423387,3.0288778125
"521",1959-03-07,0.5,8.59035791666667
"522",1959-03-08,0,4.91718020833333
"523",1959-03-09,2.43782105004577,4.01149166666667
"524",1959-03-10,0,3.757628125
"525",1959-03-11,0,3.46700270833333
"526",1959-03-12,12.8553335309196,3.39938572916667
"527",1959-03-13,4.03957613519034,3.53979895833333
"528",1959-03-14,0,3.08948645833333
"529",1959-03-15,7.79132462355973,2.8410471875
"530",1959-03-16,2.54247371950377,4.09184302083333
"531",1959-03-17,0,3.77349
"532",1959-03-18,0,3.66911125
"533",1959-03-19,0,3.52320416666667
"534",1959-03-20,0,9.7253640625
"535",1959-03-21,1.66414298017992,21.7007584375
"536",1959-03-22,0.395828334053616,27.7094713541667
"537",1959-03-23,0,14.5914697916667
"538",1959-03-24,0,10.7717739583333
"539",1959-03-25,1.58202716794155,8.92126770833333
"540",1959-03-26,0,8.18750197916667
"541",1959-03-27,4.2424800471209,9.19593364583333
"542",1959-03-28,0.690489939215249,7.77641760416667
"543",1959-03-29,0,6.9386859375
"544",1959-03-30,0,7.182475
"545",1959-03-31,0,9.21538854166667
"546",1959-04-01,0,25.0513789583333
"547",1959-04-02,33.0751384354602,37.3849420833333
"548",1959-04-03,9.09800451190454,174.821209166667
"549",1959-04-04,3.20247157006126,85.1969476041667
"550",1959-04-05,0,64.8116244791667
"551",1959-04-06,9.14822766021944,66.8658283333333
"552",1959-04-07,0,49.516950625
"553",1959-04-08,3.35451611535192,80.6491275
"554",1959-04-09,4.31483831315233,94.8793161458333
"555",1959-04-10,1.5,66.281099375
"556",1959-04-11,1,64.5342704166667
"557",1959-04-12,0.5,47.3213075
"558",1959-04-13,0,43.2642010416667
"559",1959-04-14,0,53.5629141666667
"560",1959-04-15,0,61.6333080208333
"561",1959-04-16,0,58.56415625
"562",1959-04-17,0,75.2050577083333
"563",1959-04-18,0,63.9926007291667
"564",1959-04-19,0,50.4937501041667
"565",1959-04-20,0,40.8801955208333
"566",1959-04-21,0,24.9268520833333
"567",1959-04-22,0,18.7980959375
"568",1959-04-23,0,16.1256502083333
"569",1959-04-24,0,15.8219058333333
"570",1959-04-25,0,15.3400739583333
"571",1959-04-26,1.18788764619984,14.2136916666667
"572",1959-04-27,1.47250470054979,11.310509375
"573",1959-04-28,0,9.264753125
"574",1959-04-29,4.52585825875096,8.67665541666667
"575",1959-04-30,6.1191382650424,10.2785147916667
"576",1959-05-01,1.75875705082468,11.3061489583333
"577",1959-05-02,0,8.90891458333333
"578",1959-05-03,0,7.647475
"579",1959-05-04,0,6.689949375
"580",1959-05-05,0,6.04122666666667
"581",1959-05-06,0,5.60419166666667
"582",1959-05-07,0,5.22586375
"583",1959-05-08,0,4.80592291666667
"584",1959-05-09,0,4.2410971875
"585",1959-05-10,0,3.911251875
